+33;+90;0;-33;-90;180;+60;-60;+20;-20;stop;forward;backward;left;right;
0.802251;0.70611;0.157713;0.144941;0.154917;0.231226;0.675623;0.293728;0.240299;0.152296;0;0;0;1;0;
0.734115;0.741212;0.190831;0.143222;0.189956;0.25697;0.657972;0.264408;0.269777;0.146911;0;0;0;1;0;
0.675722;0.619477;0.192634;0.189121;0.235235;0.257587;0.666513;0.254447;0.898588;0.150667;0;0;0;1;0;
0.665746;0.543282;0.220267;0.166754;0.210837;0.301109;0.272606;0.201137;0.795571;0.17492;0;1;0;0;0;
0.675804;0.548179;0.180764;0.146184;0.240206;0.316278;0.464582;0.213595;0.786214;0.162602;0;1;0;0;0;
0.640826;0.581314;0.18478;0.120052;0.274719;0.316393;0.584741;0.154683;0.768075;0.135323;0;1;0;0;0;
0.600248;0.61904;0.130473;0.0875952;0.304495;0.371746;0.621512;0.138909;0.733442;0.091762;0;1;0;0;0;
0.577424;0.650945;0.0972893;0.0469924;0.2377;0.379554;0.567728;0.136798;0.748024;0.107146;0;1;0;0;0;
0.570961;0.173751;0.118573;0.0249197;0.22023;0.407807;0.549266;0.0759993;0.684751;0.08577;0;1;0;0;0;
0.543237;0.203846;0.0410516;0.0307973;0.202569;0.453215;0.558154;0.0662149;0.681045;0.0263145;0;1;0;0;0;
0.529056;0.167986;0.0539316;0.0501704;0.19416;0.447938;0.499756;0.0768886;0.644704;0.0216793;0;1;0;0;0;
0.541672;0.152115;0.83834;0.0220991;0.167452;0.498076;0.488308;0.0940065;0.62729;0.0792787;0;1;0;0;0;
0.505828;0.188454;0.841879;0.064667;0.194302;0.508431;0.494508;0.0574957;0.637966;0.024661;0;0;0;1;0;
0.491947;0.160267;0.73058;0.0713499;0.151566;0.437308;0.48846;0.0574324;0.577974;0.0609788;0;0;0;1;0;
0.474998;0.122722;0.653843;0.0222829;0.126155;0.391753;0.373034;0.0864617;0.536612;0.895547;0;0;0;1;0;
0.472961;0.0915105;0.581186;0.0644591;0.145278;0.371357;0.310956;0.0938464;0.479781;0.792723;0;0;0;1;0;
0.496532;0.498313;0.526121;1.00043;0.0806255;0.297669;0.224577;0.0918812;0.499832;0.712946;0;0;0;1;0;
0.496497;0.428691;0.528015;0.902783;0.0807878;0.28969;0.159788;0.0464876;0.482328;0.608607;0;1;0;0;0;
0.432911;0.434723;0.509309;0.846539;0.0722524;0.298791;0.203261;0.0603951;0.414011;0.568312;0;1;0;0;0;
0.430177;0.136316;0.472761;0.764893;0.0660408;0.330807;0.225412;0.0398382;0.407891;0.559711;0;1;0;0;0;
0.401578;0.13714;0.445122;0.711902;0.0863345;0.402949;0.196797;0.88177;0.409263;0.501517;0;1;0;0;0;
0.372379;0.128977;0.42236;0.712483;0.0812821;0.395968;0.264453;0.857009;0.390817;0.470177;0;1;0;0;0;
0.346028;0.129641;0.356898;0.627748;0.0204081;0.434314;0.272711;0.875241;0.361758;0.466782;0;1;0;0;0;
0.321348;0.169933;0.342025;0.575492;0.0592458;0.462691;0.29223;0.824314;0.294098;0.411746;0;1;0;0;0;
0.297699;0.14295;0.282625;0.582767;0.153088;0.474389;0.302669;0.814069;0.272005;0.378665;0;1;0;0;0;
0.254139;0.175547;0.272448;0.527005;0.214075;0.551822;0.321602;0.818002;0.244204;0.371519;0;1;0;0;0;
0.203677;0.198321;0.26574;0.482098;0.262209;0.531114;0.334186;0.817551;0.224204;0.328653;0;0;0;0;1;
0.204937;0.223685;0.283523;0.541297;0.208712;0.59127;0.333815;0.816745;0.218845;0.353662;0;0;0;0;1;
0.233199;0.200972;0.280422;0.741289;0.171264;0.609693;0.261315;0.789872;0.262861;0.386895;0;0;0;0;1;
0.210138;0.233299;0.348236;0.809901;0.16097;0.696143;0.284625;0.795889;0.236663;0.471859;0;0;0;0;1;
0.251911;0.280248;0.396275;0.795554;0.12088;0.673788;0.237111;0.467639;0.263381;0.62698;0;0;0;0;1;
0.273799;0.31108;0.437376;0.774256;0.0796105;0.6138;0.245896;0.28339;0.3406;0.762603;0;0;0;0;1;
0.276897;0.344013;0.530683;0.764635;0.0759603;0.553682;0.231685;0.2312;0.340399;0.82662;0;0;0;0;1;
0.282208;0.333116;0.680705;0.785941;0.0823828;0.170684;0.262272;0.168463;0.377909;0.764674;0;0;0;0;1;
0.322617;0.326982;0.808806;0.80787;0.116033;0.166171;0.276616;0.126797;0.466859;0.76744;0;1;0;0;0;
0.324489;0.258476;0.794916;0.741933;0.0772314;0.164185;0.247409;0.156778;0.466037;0.752949;0;1;0;0;0;
0.325607;0.249978;0.765136;0.730412;0.0831133;0.203513;0.234468;0.136585;0.448864;0.698097;0;1;0;0;0;
0.315811;0.291461;0.754565;0.690546;0.108044;0.246639;0.24318;0.193795;0.398734;0.689447;0;1;0;0;0;
0.259677;0.239332;0.692313;0.709158;0.0954438;0.277286;0.230902;0.168788;0.414776;0.666655;0;1;0;0;0;
0.280134;0.254171;0.684536;0.683732;0.135737;0.270388;0.216928;0.211255;0.39822;0.617595;0;1;0;0;0;
0.26164;0.223842;0.662516;0.653882;0.122387;0.334067;0.227292;0.198784;0.392218;0.626004;0;1;0;0;0;
0.228148;0.229711;0.634733;0.588398;0.153999;0.315174;0.177928;0.221829;0.377783;0.60083;0;1;0;0;0;
0.20461;0.208125;0.575321;0.56949;0.151538;0.377199;0.208146;0.288093;0.32888;0.546743;0;1;0;0;0;
0.228488;0.176367;0.602685;0.539924;0.144732;0.4234;0.156332;0.287793;0.337343;0.522455;0;1;0;0;0;
0.187361;0.199857;0.53796;0.529503;0.147905;0.458426;0.175099;0.72879;0.299284;0.533634;0;1;0;0;0;
0.181667;0.166235;0.493543;0.495764;0.165503;0.447913;0.141702;0.666513;0.306398;0.507299;0;1;0;0;0;
0.192901;0.168966;0.507407;0.458042;0.188621;0.512036;0.121862;0.616769;0.26874;0.478392;0;1;0;0;0;
0.183716;0.148136;0.451164;0.414663;0.23305;0.508311;0.116314;0.631699;0.282963;0.434823;0;1;0;0;0;
0.125565;0.175411;0.458351;0.386071;0.206995;0.550337;0.113189;0.553003;0.25948;0.385812;0;1;0;0;0;
0.158412;0.139808;0.401457;0.406665;0.239874;0.567075;0.123977;0.536743;0.240161;0.399922;0;0;0;0;1;
0.191945;0.153339;0.382011;0.364952;0.205226;0.547499;0.102367;0.604948;0.287508;0.340448;0;0;0;0;1;
0.182235;0.111212;0.356318;0.418646;0.202599;0.538219;0.104596;0.687888;0.400032;0.354264;0;0;0;0;1;
0.219899;0.117759;0.369911;0.448703;0.210324;0.560562;0.140368;0.802392;0.36706;0.40146;0;0;0;0;1;
0.310289;0.136413;0.369766;0.477549;0.204998;0.52622;0.182864;0.239528;0.408505;0.408112;0;0;0;0;1;
0.434601;0.129755;0.383031;0.531186;0.205584;0.536969;0.207212;0.196037;0.399925;0.425242;0;1;0;0;0;
0.376539;0.137258;0.336897;0.507209;0.201301;0.550162;0.156308;0.184221;0.339375;0.399499;0;1;0;0;0;
0.316686;0.117583;0.337418;0.430947;0.218647;0.607237;0.193024;0.706333;0.333602;0.36532;0;1;0;0;0;
0.296157;0.116686;0.299927;0.446083;0.174243;0.600271;0.203768;0.743422;0.298798;0.298352;0;1;0;0;0;
0.269247;0.128346;0.271212;0.384688;0.207215;0.628773;0.196311;0.750261;0.285189;0.312929;0;1;0;0;0;
0.258632;0.141691;0.220367;0.369265;0.21163;0.685381;0.224606;0.736646;0.208045;0.236562;0;1;0;0;0;
0.209483;0.167271;0.229568;0.281099;0.21233;0.742275;0.224497;0.732821;0.184127;0.221165;0;1;0;0;0;
0.201244;0.187554;0.193041;0.292455;0.207451;0.745922;0.244363;0.683172;0.176592;0.197865;0;1;0;0;0;
0.139859;0.184676;0.115862;0.204115;0.688405;0.795034;0.211496;0.62847;0.124308;0.185894;0;1;0;0;0;
0.122719;0.183408;0.0974927;0.177057;0.685128;0.795699;0.224376;0.533563;0.112876;0.120807;0;0;0;0;1;
0.125865;0.178091;0.103094;0.249193;0.682577;0.74485;0.20193;0.673694;0.11855;0.169863;0;0;0;0;1;
0.0936106;0.200823;0.106278;0.242813;0.168756;0.501468;0.203952;0.658707;0.137426;0.175088;0;0;0;0;1;
0.126922;0.212074;0.12615;0.322011;0.20365;0.387331;0.149482;0.644641;0.110523;0.197621;0;0;0;0;1;
0.126343;0.24777;0.138222;0.442737;0.183964;0.302082;0.158617;0.66294;0.125575;0.216417;0;0;0;0;1;
0.12163;0.218204;0.154397;0.613749;0.256461;0.271012;0.147195;0.678663;0.112025;0.306649;0;0;0;0;1;
0.105892;0.232464;0.222451;0.608646;0.298722;0.195003;0.173382;0.684697;0.163897;0.355631;0;0;0;0;1;
0.155065;0.2441;0.234981;0.610914;0.34267;0.167193;0.170659;0.666617;0.147773;0.469554;0;0;0;0;1;
0.115803;0.226762;0.336121;0.599181;0.382658;0.157113;0.151181;0.135435;0.219908;0.622214;0;0;0;0;1;
0.175352;0.205626;0.391383;0.59438;0.474433;0.170583;0.113737;0.207809;0.266628;0.616429;0;0;0;0;1;
0.167216;0.189865;0.540037;0.647623;1.25231;0.147903;0.134326;0.179916;0.307393;0.592185;0;0;0;0;1;
0.227285;0.184674;0.604598;0.668952;0.852406;0.13146;0.150849;0.206705;0.382402;0.596853;0;1;0;0;0;
0.229298;0.15617;0.61893;0.61242;1.18736;0.172447;0.137589;0.160723;0.328201;0.598029;0;1;0;0;0;
0.17394;0.141746;0.585615;0.58581;1.22714;0.201503;0.131298;0.123566;0.33863;0.585312;0;1;0;0;0;
0.162922;0.122018;0.555827;0.53238;1.23958;0.211648;0.154844;0.125931;0.327413;0.526251;0;1;0;0;0;
0.165539;0.14723;0.505403;0.511702;0.461404;0.239349;0.136552;0.784898;0.329707;0.524852;0;1;0;0;0;
0.173233;0.134416;0.517937;0.474071;0.338314;0.242325;0.10091;0.768389;0.27599;0.471344;0;1;0;0;0;
0.14964;0.147192;0.471001;0.489516;0.218346;0.289539;0.139901;0.6972;0.251342;0.417041;0;1;0;0;0;
0.129057;0.11871;0.431393;0.414811;0.112752;0.309011;0.0970246;0.671643;0.291379;0.438285;0;1;0;0;0;
0.150968;0.0991965;0.377469;0.434257;0.594934;0.357665;0.107843;0.620318;0.249919;0.408186;0;0;0;0;1;
0.149162;0.0847151;0.393887;0.450167;0.0894411;0.336046;0.0985878;0.700855;0.351586;0.392057;0;0;0;0;1;
0.217516;0.0838619;0.363643;0.44687;0.307641;0.34653;0.139812;0.664337;0.398735;0.411068;0;0;0;0;1;
0.305285;0.115637;0.365606;0.481706;0.926176;0.345237;0.126693;0.64764;0.395831;0.400267;0;0;0;0;1;
0.389472;0.111061;0.38933;0.586988;0.883705;0.321388;0.154765;0.589289;0.391048;0.416;0;0;0;0;1;
0.386489;0.0847134;0.435071;0.658105;0.940475;0.369601;0.175691;0.577044;0.373443;0.465188;0;0;0;0;1;
0.367747;0.133015;0.421258;0.654918;0.977051;0.351254;0.23516;0.547389;0.366631;0.541435;0;0;0;0;1;
0.389211;0.142607;0.437582;0.59698;0.909914;0.241325;0.295755;0.052786;0.375191;0.578857;0;0;0;0;1;
0.387339;0.125047;0.486654;0.572122;0.753856;0.205507;0.331785;0.867923;0.394008;0.649768;0;1;0;0;0;
0.346328;0.145146;0.489568;0.564419;0.82483;0.20957;0.416728;0.0727062;0.370827;0.625202;0;1;0;0;0;
0.325812;0.161561;0.424574;0.519189;0.858311;0.276135;0.409417;0.446773;0.377421;0.615132;0;1;0;0;0;
0.293775;0.193076;0.410345;0.539615;0.872815;0.271023;0.376228;0.524089;0.369835;0.53413;0;1;0;0;0;
0.314915;0.24261;0.364434;0.526286;0.062958;0.292419;0.337196;0.482144;0.285233;0.526355;0;1;0;0;0;
0.246192;0.212976;0.341698;0.482093;0.0608255;0.354713;0.304596;0.463614;0.265666;0.502315;0;1;0;0;0;
0.246664;0.251237;0.292224;0.452167;0.157067;0.358294;0.305843;0.460959;0.290781;0.454048;0;1;0;0;0;
0.198168;0.308022;0.276549;0.42901;0.177744;0.397413;0.301131;0.428082;0.246703;0.426884;0;1;0;0;0;
0.184776;0.307348;0.248811;0.410258;0.240549;0.415324;0.225881;0.434068;0.20089;0.3552;0;1;0;0;0;
0.199989;0.32853;0.231664;0.400317;0.261977;0.449346;0.238607;0.419225;0.190485;0.338341;0;1;0;0;0;
0.134092;0.323738;0.209732;0.384096;0.313041;0.497576;0.178818;0.388807;0.172991;0.29813;0;0;0;0;1;
0.129628;0.351167;0.230863;0.405855;0.241077;0.411563;0.171619;0.416207;0.205424;0.329604;0;0;0;0;1;
0.128322;0.333821;0.249982;0.369048;0.237411;0.342111;0.175042;0.384666;0.17316;0.413919;0;0;0;0;1;
0.167808;0.253999;0.313966;0.372909;0.214244;0.314801;0.192909;0.38421;0.233029;0.368037;0;0;0;0;1;
0.171315;0.275277;0.392786;0.363599;0.175876;0.292879;0.180995;0.367945;0.222871;0.388873;0;0;0;0;1;
0.215222;0.201212;0.412776;0.376082;0.18363;0.266873;0.176519;0.329847;0.306975;0.351979;0;0;0;0;1;
0.248099;0.242988;0.408304;0.389357;0.15066;0.244526;0.192715;0.268795;0.371969;0.334418;0;0;0;0;1;
0.239753;0.192254;0.375805;0.395396;0.133468;0.253009;0.192077;0.190389;0.41571;0.376445;0;0;0;0;1;
0.306191;0.189579;0.358637;0.375619;0.138627;0.225507;0.193124;0.178233;0.368817;0.369841;0;1;0;0;0;
0.272169;0.200232;0.331709;0.342994;0.168885;0.252912;0.203422;0.203817;0.363761;0.313263;0;1;0;0;0;
0.317813;0.165258;0.32469;0.361703;0.140019;0.24864;0.167384;0.21696;0.362038;0.27767;0;1;0;0;0;
0.263932;0.208416;0.243277;0.30283;0.133329;0.33575;0.190547;0.181864;0.323948;0.269987;0;1;0;0;0;
0.310733;0.200264;0.261589;0.268308;0.152245;0.311488;0.160452;0.175883;0.298849;0.263257;0;1;0;0;0;
0.255619;0.209398;0.215114;0.212861;0.164889;0.385569;0.196912;0.193851;0.257487;0.206827;0;1;0;0;0;
0.271769;0.194902;0.153665;0.216076;0.17184;0.373633;0.189165;0.231118;0.227902;0.212377;0;1;0;0;0;
0.215759;0.142875;0.124268;0.165448;0.168014;0.431591;0.163013;0.236081;0.204538;0.165833;0;1;0;0;0;
0.165309;0.0720946;0.678355;0.212615;0.101363;0.0298082;0.108458;0.106247;0.698593;0.449296;0;1;0;0;0;
0.186404;0.0565615;0.633801;0.182314;0.0664924;0.0690597;0.0760442;0.0750997;0.684079;0.485586;0;1;0;0;0;
0.752772;0.109776;0.610576;0.166229;0.0927292;0.121285;0.124108;0.071319;0.688503;0.49783;0;1;0;0;0;
0.719638;0.0988942;0.625111;0.200193;0.0562156;0.154624;0.122591;0.111028;0.638079;0.461643;0;1;0;0;0;
0.686247;0.0635844;0.587385;0.210917;0.0675966;0.135216;0.0843529;0.0976098;0.624479;0.447522;0;1;0;0;0;
0.649425;0.109033;0.52465;0.159354;0.0544863;0.19138;0.118281;0.098326;0.598109;0.449698;0;1;0;0;0;
0.655222;0.110397;0.538795;0.1693;0.0760121;0.235422;0.111391;0.079701;0.529048;0.480815;0;1;0;0;0;
0.604009;0.0637039;0.489432;0.188218;0.0894146;0.260655;0.0964078;0.119769;0.480348;0.498267;0;1;0;0;0;
0.552858;0.0648743;0.454246;0.165821;0.0713395;0.288197;0.49553;0.100855;0.465095;0.463108;0;1;0;0;0;
0.553464;0.0892125;0.450757;0.183475;0.0874433;0.322076;0.458527;0.0812856;0.472143;0.44299;0;1;0;0;0;
0.467376;0.0687884;0.394458;0.179703;0.0959194;0.314762;0.493985;0.0995991;0.442242;0.395062;0;1;0;0;0;
0.434456;0.0571464;0.377113;0.157451;0.063502;0.333087;0.457409;0.0653751;0.375519;0.417473;0;1;0;0;0;
0.438403;0.40728;0.32215;0.172692;0.0891058;0.367562;0.479634;0.0981812;0.35563;0.362666;0;1;0;0;0;
0.401913;0.433745;0.32354;0.205473;0.0853621;0.397735;0.484857;0.118462;0.302537;0.350041;0;1;0;0;0;
0.342266;0.384816;0.256671;0.2052;0.0737152;0.438695;0.466201;0.0817854;0.30278;0.277092;0;0;0;1;0;
0.379599;0.394564;0.291844;0.232815;0.105462;0.442473;0.443667;0.098433;0.303971;0.288244;0;0;0;1;0;
0.422549;1.28375;0.320358;0.302016;0.0942817;0.478626;0.425737;0.128997;0.361308;0.290806;0;0;0;1;0;
0.50635;1.34641;0.297386;0.28536;0.102617;0.360128;0.379054;0.166509;0.389793;0.255255;0;0;0;1;0;
0.460935;1.31478;0.338244;0.26471;0.0851111;0.275669;0.37338;0.169809;0.42498;0.308172;0;0;0;1;0;
0.457141;0.113334;0.370263;0.28317;0.103298;0.208186;0.398699;0.23182;0.45406;0.318311;0;0;0;1;0;
0.400378;0.0941429;0.352876;0.265278;0.127157;0.11683;0.379899;0.344728;0.505082;0.297808;0;0;0;1;0;
0.39363;0.161747;0.454626;0.277003;0.123674;0.099567;0.414977;0.330866;0.447124;0.328832;0;0;0;1;0;
0.388503;0.158712;0.45176;0.315371;0.160431;0.0877694;1.26358;0.346331;0.422539;0.330643;0;1;0;0;0;
0.330988;0.141088;0.429137;0.306265;0.209882;0.143495;1.27378;0.275729;0.420608;0.301404;0;1;0;0;0;
0.336407;0.103941;0.425774;0.232118;0.234971;0.162239;0.379149;0.296203;0.388459;0.32659;0;1;0;0;0;
0.324005;0.788791;0.391407;0.241772;0.270813;0.20036;0.33268;0.249799;0.351057;0.302837;0;1;0;0;0;
0.256089;0.827815;0.337496;0.20248;0.292519;0.229207;0.337249;0.264946;0.314921;0.255859;0;1;0;0;0;
0.24714;0.834815;0.300216;0.182115;0.311265;0.223843;0.320497;0.242692;0.298934;0.207066;0;1;0;0;0;
0.243526;0.903232;0.286969;0.19209;0.312487;0.243592;0.252355;0.170606;0.277018;0.205585;0;1;0;0;0;
0.231975;0.94782;0.266263;0.138052;0.281632;0.316585;0.275898;0.176962;0.240477;0.2071;0;0;0;1;0;
0.243396;0.858513;0.284425;0.182132;0.256684;0.265404;0.244407;0.168091;0.213616;0.234266;0;0;0;1;0;
0.22206;0.743406;0.254832;0.175687;0.22442;0.214418;0.294539;0.196632;0.211914;0.2405;0;0;0;1;0;
0.221476;0.703653;0.248832;0.224677;0.239067;0.224532;0.280238;0.167069;0.23669;0.274865;0;0;0;1;0;
0.195934;0.697045;0.20792;0.242254;0.229645;0.183516;1.03509;0.178534;0.201583;0.284449;0;0;0;1;0;
0.240601;0.649618;0.226035;0.268796;0.211522;0.215255;0.932891;0.211721;0.231018;0.26786;0;0;0;1;0;
0.247408;0.658037;0.21587;0.330635;0.203594;0.207803;0.846205;0.220542;0.187163;0.251661;0;0;0;1;0;
0.284968;0.159222;0.208212;0.295134;0.21453;0.183648;0.74651;0.243689;0.231939;0.196975;0;0;0;1;0;
1.08414;0.643515;0.239317;0.256845;0.195363;0.183043;0.722494;0.237714;0.212817;0.222309;0;0;0;1;0;
0.921286;0.654065;0.235602;0.209657;0.207685;0.177079;0.648584;0.278847;0.236665;0.232211;0;0;0;1;0;
0.845958;0.646863;0.248327;0.196661;0.191536;0.186738;0.648239;0.312025;0.267725;0.18435;0;0;0;1;0;
0.761736;0.665718;0.222487;0.21443;0.21508;0.22446;0.62532;0.330892;1.02061;0.204555;0;0;0;1;0;
0.671004;0.568384;0.278061;0.203381;0.242321;0.237589;0.600411;0.28396;0.917339;0.229712;0;0;0;1;0;
0.643283;0.453054;1.17873;0.205071;0.258339;0.267586;0.629876;0.263689;0.80872;0.254386;0;0;0;1;0;
0.597729;0.415098;0.954342;0.207865;0.277512;0.265584;0.637699;0.22928;0.754641;0.240195;0;0;0;1;0;
0.590871;0.359714;0.850596;0.201561;0.336938;0.23898;0.660015;0.225456;0.678732;0.259088;0;0;0;1;0;
0.563157;0.308061;0.752354;0.230093;0.3417;0.229567;0.65947;0.216981;0.62238;1.09722;0;1;0;0;0;
0.552286;0.340088;0.738828;0.227367;0.338549;0.271152;0.65797;0.199977;0.63675;1.04971;0;1;0;0;0;
0.531228;0.375694;0.724737;0.207428;0.285534;0.243445;0.6378;0.200665;0.594146;0.989286;0;1;0;0;0;
0.502329;0.394471;0.708455;0.194797;0.309636;0.317366;0.0404428;0.211022;0.588091;0.987212;0;1;0;0;0;
0.470792;0.419769;0.665525;0.137567;0.293253;0.34049;0.103946;0.159824;0.517863;0.902183;0;1;0;0;0;
0.497658;0.414697;0.647848;0.142381;0.257132;0.36301;0.142001;0.132098;0.507278;0.877508;0;1;0;0;0;
0.430807;0.424026;0.591029;1.02728;0.215471;0.411853;0.150055;0.121628;0.515544;0.838624;0;1;0;0;0;
0.441732;0.0331513;0.568705;1.01527;0.187961;0.413704;0.193035;0.145393;0.479258;0.803241;0;1;0;0;0;
0.410187;0.100883;0.523465;0.97998;0.193788;0.442602;0.274703;0.0814714;0.43525;0.780161;0;1;0;0;0;
0.379653;0.0732667;0.535925;0.930147;0.158626;0.479934;0.289706;0.0889064;0.421939;0.729381;0;1;0;0;0;
0.364337;0.147873;0.459832;0.948164;0.100032;0.503689;0.367413;0.0622452;0.385162;0.669387;0;1;0;0;0;
0.346759;0.13205;0.441838;0.912327;0.0942856;0.535715;0.387517;0.173816;0.352749;0.646702;0;1;0;0;0;
0.317191;0.143863;0.408704;0.912945;0.0871564;0.57821;0.358278;0.361744;0.362418;0.596038;0;1;0;0;0;
0.293833;0.219213;0.373177;0.909252;0.058035;0.619373;0.336844;0.871717;0.303043;0.558605;0;1;0;0;0;
0.271715;0.214636;0.343949;0.886339;0.0763859;0.592263;0.325642;0.860932;0.302536;0.530447;0;1;0;0;0;
0.256152;0.255007;0.359182;0.841626;0.0912502;0.625098;0.30146;0.829593;0.248728;0.505091;0;1;0;0;0;
0.238247;0.271762;0.32156;0.851544;0.162494;0.658426;0.274721;0.773067;0.239381;0.457836;0;0;0;0;1;
0.257362;0.295716;0.382257;0.797703;0.147667;0.720975;0.257989;0.811215;0.270803;0.54466;0;0;0;0;1;
0.268556;0.33289;0.384802;0.79388;0.0927415;0.62599;0.25343;0.348225;0.289545;0.718693;0;0;0;0;1;
0.252015;0.350076;0.508714;0.766764;0.0842424;0.592007;0.248953;0.252484;0.315527;0.81848;0;0;0;0;1;
0.251728;0.335965;0.633814;0.784626;0.0684056;0.159466;0.280477;0.208675;0.37221;0.8028;0;0;0;0;1;
0.311721;0.282223;0.797255;0.79965;0.0845697;0.172258;0.239022;0.140231;0.437832;0.776854;0;1;0;0;0;
0.309851;0.297843;0.756515;0.77461;0.0805283;0.18395;0.233212;0.1575;0.421245;0.73209;0;1;0;0;0;
0.288424;0.280381;0.738603;0.724901;0.0899272;0.234015;0.206503;0.170993;0.421935;0.744749;0;1;0;0;0;
0.246716;0.290614;0.738857;0.674191;0.100298;0.215543;0.200934;0.181688;0.393263;0.661053;0;1;0;0;0;
0.228232;0.225738;0.680614;0.643555;0.118189;0.242993;0.232241;0.241561;0.360024;0.684995;0;1;0;0;0;
0.217985;0.272078;0.670066;0.66284;0.157453;0.31195;0.218539;0.227783;0.349036;0.61798;0;1;0;0;0;
0.215823;0.223757;0.645024;0.610527;0.136567;0.354213;0.16181;0.251415;0.32503;0.612295;0;1;0;0;0;
0.208158;0.189361;0.623369;0.602392;0.18326;0.367078;0.207942;0.265884;0.329749;0.560785;0;1;0;0;0;
0.213732;0.196484;0.545346;0.562644;0.163635;0.365841;0.178796;0.274716;0.309125;0.572774;0;1;0;0;0;
0.212244;0.192921;0.562703;0.510593;0.191197;0.386426;0.185133;0.702318;0.266321;0.524582;0;1;0;0;0;
0.173548;0.171377;0.521171;0.481403;0.188036;0.449136;0.140076;0.651028;0.300926;0.473338;0;1;0;0;0;
0.170871;0.148408;0.485393;0.496152;0.206567;0.450117;0.138539;0.658031;0.234825;0.503438;0;1;0;0;0;
0.16206;0.144968;0.430456;0.443099;0.201027;0.509555;0.137436;0.617577;0.240746;0.455439;0;1;0;0;0;
0.11256;0.125519;0.426926;0.441815;0.199929;0.521068;0.113282;0.582654;0.232189;0.416322;0;1;0;0;0;
0.113556;0.125472;0.415947;0.419916;0.234912;0.568376;0.131048;0.558244;0.204129;0.385488;0;0;0;0;1;
0.134329;0.108253;0.434246;0.421847;0.196779;0.557995;0.0846056;0.583657;0.284186;0.365549;0;0;0;0;1;
0.158163;0.096554;0.371228;0.442351;0.202969;0.523535;0.135501;0.667174;0.33085;0.392508;0;0;0;0;1;
0.219738;0.0927485;0.364229;0.447171;0.236651;0.491698;0.10488;0.78236;0.447601;0.378635;0;0;0;0;1;
0.283476;0.136107;0.401735;0.478111;0.189796;0.490736;0.124556;0.237971;0.387258;0.435629;0;0;0;0;1;
0.367949;0.130589;0.406574;0.559733;0.230295;0.544364;0.162248;0.198825;0.409663;0.458883;0;1;0;0;0;
0.375539;0.112406;0.365083;0.491145;0.202612;0.556132;0.179279;0.240194;0.372519;0.418877;0;1;0;0;0;
0.377548;0.111209;0.329864;0.488414;0.202429;0.598183;0.155951;0.756714;0.359305;0.358825;0;1;0;0;0;
0.32523;0.121086;0.335059;0.42987;0.190909;0.626656;0.211118;0.749871;0.309284;0.334141;0;1;0;0;0;
0.337467;0.137866;0.296882;0.420132;0.192108;0.603462;0.160035;0.758966;0.284085;0.279298;0;1;0;0;0;
0.278041;0.129773;0.257043;0.364037;0.212644;0.632308;0.165376;0.73392;0.263012;0.261698;0;1;0;0;0;
0.254735;0.140884;0.248169;0.297615;0.206778;0.720032;0.214953;0.761718;0.218596;0.225827;0;1;0;0;0;
0.229209;0.155396;0.19064;0.259248;0.179213;0.699415;0.17715;0.674567;0.208003;0.203857;0;1;0;0;0;
0.191901;0.137006;0.148391;0.221664;0.68398;0.733827;0.183286;0.627059;0.190114;0.175903;0;1;0;0;0;
0.166399;0.153198;0.132479;0.180721;0.686681;0.789336;0.199645;0.528599;0.106305;0.159836;0;0;0;0;1;
0.112365;0.141305;0.166757;0.209015;0.725026;0.772805;0.244408;0.699991;0.148425;0.144799;0;0;0;0;1;
0.125151;0.155242;0.166982;0.263706;0.2043;0.555991;0.213973;0.692079;0.112941;0.165898;0;0;0;0;1;
0.154827;0.202936;0.134063;0.375392;0.190434;0.3757;0.217353;0.679417;0.160617;0.213938;0;0;0;0;1;
0.159155;0.224376;0.154689;0.470296;0.217422;0.30302;0.155425;0.642227;0.155261;0.229644;0;0;0;0;1;
0.12014;0.23933;0.175973;0.6226;0.249964;0.256476;0.171132;0.655645;0.12513;0.306764;0;0;0;0;1;
0.123452;0.253827;0.203876;0.623627;0.298974;0.201227;0.194546;0.691394;0.166865;0.34881;0;0;0;0;1;
0.151994;0.275546;0.252473;0.642811;0.335022;0.183439;0.173699;0.197072;0.186091;0.493798;0;0;0;0;1;
0.14646;0.226701;0.304904;0.618607;0.365579;0.123541;0.181857;0.185152;0.189808;0.640123;0;0;0;0;1;
0.158818;0.211717;0.439441;0.647863;0.44581;0.115984;0.150036;0.193843;0.243824;0.648121;0;0;0;0;1;
0.21503;0.217083;0.535747;0.665192;1.27816;0.119826;0.149163;0.195223;0.316898;0.656373;0;0;0;0;1;
0.237874;0.202927;0.632291;0.641816;0.884994;0.132307;0.171927;0.235437;0.381819;0.652711;0;0;0;0;1;
0.27244;0.167651;0.66486;0.14221;0.816836;0.134276;0.212903;0.291004;0.481439;0.649169;0;0;0;0;1;
0.321449;0.156004;0.620167;0.144187;0.818937;0.105432;0.215215;0.338054;0.626624;0.662522;0;1;0;0;0;
0.326784;0.180777;0.594172;0.14749;0.824269;0.117396;0.194575;0.282628;0.617677;0.604769;0;1;0;0;0;
0.3268;0.190352;0.589538;0.108966;0.852025;0.186222;0.1778;0.203773;0.59933;0.592328;0;1;0;0;0;
0.307564;0.203777;0.534523;0.0450306;0.807356;0.207365;0.211604;0.162958;0.568996;0.559796;0;1;0;0;0;
