+33;+90;0;-33;-90;180;stop;forward;backward;left;right;
0.133449;0.178442;0.146527;0.310266;0.517911;0.436403;0;0;0;0;1;
0.116056;0.184053;0.151983;0.39053;0.3956;0.326804;0;0;0;0;1;
0.122395;0.196847;0.190219;0.529022;0.325085;0.256971;0;0;0;0;1;
0.131371;0.230852;0.214848;0.503475;0.270668;0.206013;0;0;0;0;1;
0.134686;0.261508;0.239162;0.494212;0.232967;0.178888;0;0;0;0;1;
0.157467;0.237196;0.28512;0.477666;0.218932;0.149127;0;0;0;0;1;
0.164355;0.217522;0.357466;0.473467;0.188697;0.12943;0;0;0;0;1;
0.172231;0.208112;0.47992;0.475426;0.183631;0.117464;0;0;0;0;1;
0.210615;0.187982;0.496089;0.492611;0.690813;0.113821;0;0;0;0;1;
0.236716;0.193481;0.487404;0.50619;0.684258;0.112619;0;1;0;0;0;
0.240942;0.184738;0.458328;0.478705;0.680402;0.137736;0;1;0;0;0;
0.233698;0.174481;0.421043;0.440553;0.167118;0.162157;0;1;0;0;0;
0.206828;0.166282;0.408963;0.417747;0.19053;0.192025;0;1;0;0;0;
0.203302;0.149326;0.368929;0.394043;0.182654;0.222799;0;1;0;0;0;
0.2022;0.154252;0.346657;0.358782;0.195948;0.247072;0;1;0;0;0;
0.189626;0.135194;0.303655;0.32936;0.207392;0.286039;0;1;0;0;0;
0.183147;0.147652;0.281866;0.291339;0.207284;0.303263;0;1;0;0;0;
0.166027;0.141285;0.26242;0.260576;0.205683;0.326572;0;0;0;0;1;
0.203743;0.123937;0.238618;0.289768;0.209012;0.326588;0;0;0;0;1;
0.259603;0.127167;0.249253;0.308727;0.212678;0.318195;0;0;0;0;1;
0.282381;0.1306;0.246127;0.346526;0.200845;0.325935;0;1;0;0;0;
0.245342;0.124837;0.211096;0.296485;0.215018;0.34944;0;1;0;0;0;
0.218853;0.125622;0.190255;0.270814;0.197929;0.379331;0;1;0;0;0;
0.187527;0.139182;0.1566;0.225838;0.19183;0.407226;0;1;0;0;0;
0.153995;0.142884;0.121085;0.184649;0.208531;0.439174;0;1;0;0;0;
0.177168;0.0746783;0.690128;0.177044;0.0911284;0.0323978;0;1;0;0;0;
0.189171;0.0878566;0.662587;0.194947;0.0870599;0.0711728;0;1;0;0;0;
0.765766;0.0889779;0.632604;0.176477;0.0771839;0.099164;0;1;0;0;0;
0.730478;0.0737527;0.596016;0.181232;0.0742921;0.132028;0;1;0;0;0;
0.704689;0.0868776;0.569752;0.188741;0.085838;0.154168;0;1;0;0;0;
0.672667;0.0783686;0.553779;0.179326;0.0773231;0.177797;0;1;0;0;0;
0.630358;0.090539;0.522452;0.179237;0.0864853;0.206358;0;1;0;0;0;
0.602394;0.0755019;0.482749;0.180715;0.089591;0.249595;0;1;0;0;0;
0.555127;0.0790716;0.454872;0.177088;0.0747932;0.27516;0;1;0;0;0;
0.525904;0.0880666;0.43706;0.195572;0.0790138;0.307098;0;1;0;0;0;
0.497327;0.0887498;0.393073;0.188329;0.0805926;0.325232;0;0;0;1;0;
0.53705;0.0774857;0.410171;0.247031;0.0736341;0.32498;0;0;0;1;0;
0.577285;0.0886856;0.405392;0.358842;0.0905011;0.346472;0;0;0;1;0;
0.519877;0.0882062;0.436255;0.416025;0.0987349;0.360129;0;1;0;0;0;
0.499695;0.0754998;0.403001;0.386886;0.0987501;0.390164;0;1;0;0;0;
0.497235;0.0708564;0.373349;0.353889;0.11382;0.406911;0;1;0;0;0;
0.480778;1.29859;0.341795;0.336346;0.109911;0.443197;0;1;0;0;0;
0.469487;1.28854;0.303821;0.307277;0.132655;0.46037;0;1;0;0;0;
0.462473;1.27538;0.277002;0.279458;0.142023;0.499726;0;1;0;0;0;
0.429931;1.25938;0.243911;0.242988;0.154307;0.518422;0;1;0;0;0;
0.391595;0.370773;0.224447;0.222842;0.152207;0.554448;0;1;0;0;0;
0.336612;0.365048;0.196644;0.180579;0.173398;0.591396;0;1;0;0;0;
0.29065;0.348588;0.157658;0.164945;0.180745;0.61738;0;0;0;1;0;
0.355834;0.367232;0.181061;0.155885;0.192779;0.457851;0;0;0;1;0;
0.328098;1.33372;0.199778;0.155979;0.200243;0.349108;0;0;0;1;0;
0.323342;1.11565;0.220489;0.161129;0.216727;0.28394;0;0;0;1;0;
0.293827;0.980389;0.244308;0.16668;0.253769;0.228233;0;0;0;1;0;
0.278517;0.868071;0.282884;0.173953;0.27367;0.190501;0;0;0;1;0;
0.27286;0.804566;0.346098;0.171386;0.270879;0.166313;0;0;0;1;0;
0.277783;0.749519;0.342226;0.200454;0.242814;0.138462;0;1;0;0;0;
0.251629;0.753827;0.310536;0.171114;0.238224;0.177523;0;1;0;0;0;
0.231994;0.76774;0.279339;0.162023;0.21645;0.195799;0;1;0;0;0;
0.212514;0.791538;0.259472;0.154638;0.194278;0.23973;0;1;0;0;0;
0.178231;0.803525;0.220384;0.129473;0.17284;0.262026;0;1;0;0;0;
0.150891;0.820368;0.19363;0.104122;0.157074;0.289469;0;1;0;0;0;
0.139019;0.846857;0.15987;0.0911496;0.138437;0.31868;0;1;0;0;0;
0.102469;0.8615;0.143739;0.0856938;0.135044;0.356024;0;0;0;1;0;
0.100818;0.805726;0.132145;0.0961377;0.113639;0.320713;0;0;0;1;0;
0.116769;0.767825;0.10944;0.122372;0.114718;0.316313;0;0;0;1;0;
0.116319;0.749219;0.112225;0.143975;0.103139;0.285775;0;0;0;1;0;
0.130127;0.742476;0.111111;0.16657;0.109977;0.279256;0;0;0;1;0;
0.145225;0.734396;0.104096;0.131872;0.10902;0.279927;0;0;0;1;0;
0.15927;0.717846;0.101942;0.131152;0.099854;0.280757;0;0;0;1;0;
0.180907;0.321263;0.0992767;0.120492;0.114901;0.303774;0;0;0;1;0;
0.222577;0.768323;0.116028;0.104204;0.113044;0.303893;0;0;0;1;0;
0.845407;0.816142;0.128635;0.113411;0.111511;0.31418;0;0;0;1;0;
0.796469;0.759778;0.14628;0.108266;0.12116;0.22785;0;0;0;1;0;
0.740289;0.619551;0.158305;0.113034;0.147086;0.179137;0;1;0;0;0;
0.727549;0.662096;0.129309;0.0779275;0.157252;0.206421;0;1;0;0;0;
0.703811;0.700387;0.096247;0.0518742;0.181115;0.228759;0;1;0;0;0;
0.687798;0.737561;0.0815105;0.0390181;0.19445;0.250086;0;0;0;1;0;
0.668367;0.646787;0.0869882;0.0386966;0.1631;0.219078;0;0;0;1;0;
0.644677;0.564429;0.107656;0.0476913;0.14493;0.176758;0;0;0;1;0;
0.628734;0.527722;0.147942;0.0525902;0.125366;0.158117;0;0;0;1;0;
0.638228;0.485363;0.74706;0.053441;0.117197;0.130923;0;0;0;1;0;
0.629496;0.453832;0.688677;0.0820368;0.10052;0.117838;0;0;0;1;0;
0.508325;0.42466;0.659004;0.0912862;0.0922034;0.109237;0;1;0;0;0;
0.555461;0.441347;0.634796;0.0837633;0.0825277;0.138009;0;1;0;0;0;
0.58975;0.458168;0.601315;0.0762124;0.0690412;0.16969;0;1;0;0;0;
0.565126;0.458424;0.572545;0.0547722;0.0717596;0.199311;0;1;0;0;0;
0.53965;0.474941;0.54399;0.0394354;0.0566017;0.218688;0;1;0;0;0;
0.5184;0.460388;0.515558;0.781117;0.0521887;0.254768;0;1;0;0;0;
0.496149;0.473196;0.470945;0.706281;0.0515186;0.286596;0;1;0;0;0;
0.456853;0.475735;0.454102;0.683176;0.0355609;0.296394;0;1;0;0;0;
0.438715;0.140945;0.415251;0.631157;0.0341092;0.339644;0;1;0;0;0;
0.406487;0.147709;0.396014;0.583821;0.0313749;0.359058;0;1;0;0;0;
0.372228;0.158485;0.372021;0.548677;0.0259698;0.396568;0;1;0;0;0;
0.346691;0.159261;0.332972;0.520992;0.0841785;0.423792;0;1;0;0;0;
0.322667;0.166831;0.306917;0.476114;0.201498;0.453897;0;1;0;0;0;
0.279089;0.179739;0.281664;0.432099;0.326526;0.473175;0;1;0;0;0;
0.250462;0.181313;0.257334;0.397186;0.429269;0.513658;0;0;0;0;1;
0.247276;0.185504;0.266355;0.444157;0.287792;0.531677;0;0;0;0;1;
0.244798;0.202343;0.285078;0.555351;0.196413;0.561739;0;0;0;0;1;
0.235608;0.21407;0.292885;0.698866;0.155238;0.599482;0;0;0;0;1;
0.240569;0.242653;0.324052;0.844379;0.128982;0.646461;0;0;0;0;1;
0.238548;0.277035;0.367356;0.801992;0.0894525;0.709233;0;0;0;0;1;
0.253452;0.305417;0.436645;0.796295;0.0833683;0.643666;0;1;0;0;0;
0.230868;0.335461;0.401334;0.765073;0.111679;0.662407;0;1;0;0;0;
0.213794;0.352518;0.382005;0.744105;0.125794;0.69716;0;1;0;0;0;
0.209137;0.331129;0.353357;0.729597;0.159332;0.728387;0;1;0;0;0;
0.17613;0.307882;0.310577;0.704905;0.185273;0.742844;0;1;0;0;0;
0.168573;0.283647;0.286881;0.687003;0.208987;0.784205;0;1;0;0;0;
0.136163;0.257685;0.25527;0.655419;0.229817;0.815951;0;1;0;0;0;
0.126244;0.236498;0.226101;0.633985;0.249074;0.829174;0;0;0;0;1;
0.137861;0.212012;0.290811;0.621962;0.237333;0.756775;0;0;0;0;1;
0.155921;0.191745;0.369492;0.61793;0.206327;0.337737;0;0;0;0;1;
0.165474;0.174982;0.472226;0.637479;0.206645;0.301487;0;0;0;0;1;
0.185067;0.164782;0.660799;0.647762;0.190469;0.286486;0;1;0;0;0;
0.1842;0.153836;0.633417;0.623459;0.197509;0.327351;0;1;0;0;0;
0.170946;0.149329;0.6019;0.596238;0.203163;0.356023;0;1;0;0;0;
0.159199;0.141078;0.573664;0.557993;0.207934;0.384891;0;1;0;0;0;
0.15564;0.136057;0.535663;0.535086;0.212998;0.403176;0;1;0;0;0;
0.133714;0.123924;0.51067;0.503301;0.22584;0.430639;0;1;0;0;0;
0.134868;0.124347;0.472188;0.483799;0.246897;0.460303;0;1;0;0;0;
0.126009;0.105839;0.46012;0.447626;0.249921;0.493361;0;1;0;0;0;
0.104175;0.0912844;0.419559;0.415787;0.253929;0.518023;0;0;0;0;1;
0.131805;0.0923939;0.40666;0.440216;0.238742;0.50048;0;0;0;0;1;
0.160421;0.0995745;0.399063;0.456509;0.234873;0.495497;0;0;0;0;1;
0.214396;0.0880123;0.401836;0.506375;0.240274;0.494137;0;0;0;0;1;
0.290408;0.102535;0.406111;0.564575;0.24532;0.508849;0;0;0;0;1;
0.423785;0.0957874;0.406976;0.628202;0.256302;0.507857;0;0;0;0;1;
0.40448;0.0951019;0.428914;0.712541;0.259398;0.376528;0;1;0;0;0;
0.382091;0.115441;0.394433;0.671377;0.259358;0.399395;0;1;0;0;0;
0.355181;0.129663;0.372434;0.640748;0.235815;0.424428;0;1;0;0;0;
0.329342;0.136186;0.347211;0.586738;0.238364;0.471152;0;1;0;0;0;
0.305794;0.13932;0.312434;0.534091;0.211416;0.497265;0;1;0;0;0;
0.265274;0.147682;0.285929;0.497174;0.210765;0.510899;0;1;0;0;0;
0.236918;0.157636;0.264736;0.444188;0.202669;0.549396;0;1;0;0;0;
0.217283;0.166814;0.228027;0.412901;0.188142;0.586616;0;1;0;0;0;
0.184554;0.181095;0.20265;0.370806;0.179938;0.59979;0;0;0;0;1;
0.184373;0.190981;0.222856;0.437487;0.199814;0.436602;0;0;0;0;1;
0.174755;0.217752;0.225435;0.567849;0.208003;0.346561;0;0;0;0;1;
0.193971;0.230594;0.262394;0.672132;0.224042;0.26999;0;1;0;0;0;
0.170129;0.252342;0.231156;0.651864;0.206856;0.309327;0;1;0;0;0;
0.144833;0.281883;0.205838;0.616933;0.185514;0.340781;0;1;0;0;0;
0.106591;0.293712;0.172578;0.551967;0.164008;0.368761;0;1;0;0;0;
0.0922859;0.288493;0.137459;0.488706;0.140765;0.385706;0;1;0;0;0;
0.064629;0.251647;0.124071;0.409685;0.747226;0.42661;0;1;0;0;0;
0.0399247;0.201298;0.0792538;0.341588;0.720184;0.447256;0;1;0;0;0;
0.0471057;0.177008;0.0797761;0.345512;0.716655;0.466582;0;0;0;0;1;
0.0375386;0.144252;0.101808;0.516696;0.790055;0.393615;0;0;0;0;1;
0.0518548;0.124622;0.124372;0.498936;0.77376;0.351334;0;0;0;0;1;
0.0558746;0.125059;0.170868;0.496901;0.143288;0.303938;0;0;0;0;1;
0.0709417;0.108996;0.216078;0.495529;0.178737;0.285257;0;0;0;0;1;
0.0885219;0.0960385;0.328085;0.49256;0.241749;0.257931;0;0;0;0;1;
0.099953;0.0960818;0.485058;0.527006;0.365974;0.262464;0;0;0;0;1;
0.122934;0.0926312;0.487977;0.544806;1.26474;0.243429;0;1;0;0;0;
0.114748;0.0865059;0.469681;0.513113;0.474944;0.273079;0;1;0;0;0;
0.117123;0.0813668;0.443821;0.48255;0.29599;0.299695;0;1;0;0;0;
0.101416;0.0798863;0.409613;0.4465;0.116393;0.336891;0;1;0;0;0;
0.109803;0.0718723;0.372542;0.421269;0.611922;0.360152;0;1;0;0;0;
0.101349;0.0622712;0.352144;0.381234;0.618169;0.391889;0;1;0;0;0;
0.095695;0.0617175;0.331914;0.352738;0.630469;0.427689;0;1;0;0;0;
0.0816632;0.0493837;0.298858;0.318919;0.621509;0.447349;0;0;0;0;1;
0.108122;0.0556191;0.290272;0.347107;0.617475;0.449455;0;0;0;0;1;
0.165246;0.0535099;0.2837;0.383208;0.630621;0.432595;0;0;0;0;1;
0.218098;0.0532951;0.290271;0.410144;0.377912;0.454517;0;0;0;0;1;
0.315253;0.0632207;0.293339;0.484243;0.197913;0.369344;0;0;0;0;1;
0.292638;0.0544625;0.322421;0.564838;0.138274;0.242941;0;0;0;0;1;
0.301333;0.0764895;0.323221;0.602832;1.03804;0.21234;0;0;0;0;1;
0.291284;0.0670306;0.33155;0.642461;1.05355;0.201437;0;1;0;0;0;
0.268554;0.0967308;0.307574;0.586984;0.148528;0.222962;0;1;0;0;0;
0.242461;0.100887;0.28284;0.532592;0.200305;0.258273;0;1;0;0;0;
0.206798;0.113576;0.241645;0.497644;0.276456;0.275972;0;1;0;0;0;
0.18942;0.13405;0.210227;0.438377;0.34006;0.315559;0;1;0;0;0;
0.168932;0.142228;0.182351;0.40044;0.396772;0.3414;0;1;0;0;0;
0.129309;0.149577;0.166952;0.333497;0.455059;0.363993;0;0;0;0;1;
0.142895;0.163047;0.179522;0.433395;0.355699;0.278662;0;0;0;0;1;
0.135493;0.180029;0.197272;0.540621;0.291947;0.21321;0;0;0;0;1;
0.143477;0.213637;0.225122;0.517205;0.260399;0.18471;0;0;0;0;1;
0.152751;0.24983;0.270574;0.488942;0.215349;0.159812;0;0;0;0;1;
0.169245;0.250624;0.322182;0.491458;0.204142;0.120156;0;0;0;0;1;
0.173268;0.223532;0.408116;0.484688;0.186004;0.115614;0;0;0;0;1;
0.189739;0.209522;0.534549;0.505102;0.71242;0.0927159;0;0;0;0;1;
0.226413;0.202441;0.50557;0.51502;0.68767;0.0913192;0;0;0;0;1;
0.272041;0.192994;0.505287;0.518341;0.655207;0.0916186;0;1;0;0;0;
0.252013;0.18125;0.463093;0.503229;0.674274;0.118793;0;1;0;0;0;
0.246932;0.175697;0.448525;0.464525;0.677578;0.150199;0;1;0;0;0;
0.24802;0.177287;0.413409;0.438728;0.163351;0.172765;0;1;0;0;0;
0.232654;0.164763;0.384477;0.40258;0.180388;0.197464;0;1;0;0;0;
0.226477;0.158964;0.345358;0.379798;0.173824;0.225556;0;1;0;0;0;
0.214035;0.14968;0.315391;0.342773;0.180312;0.250536;0;0;0;0;1;
0.263284;0.155513;0.313971;0.373319;0.186478;0.264051;0;0;0;0;1;
0.320452;0.157552;0.314487;0.347022;0.183623;0.254831;0;0;0;0;1;
0.350486;0.159422;0.320635;0.290295;0.189696;0.249332;0;1;0;0;0;
0.336544;0.152144;0.291983;0.29265;0.181333;0.278611;0;1;0;0;0;
0.300973;0.169668;0.26925;0.290429;0.183971;0.319783;0;1;0;0;0;
0.267212;0.15757;0.231378;0.285177;0.166844;0.349535;0;1;0;0;0;
0.231064;0.160998;0.210721;0.275158;0.170216;0.368871;0;1;0;0;0;
0.206793;0.17213;0.18017;0.257649;0.163443;0.397122;0;1;0;0;0;
0.158979;0.171259;0.140976;0.221912;0.165474;0.423379;0;1;0;0;0;
0.184803;0.0804628;0.695838;0.190345;0.0894352;0.0405376;0;1;0;0;0;
0.181993;0.0877622;0.655859;0.176984;0.0737485;0.0711887;0;1;0;0;0;
0.779559;0.0897121;0.634714;0.184435;0.0881786;0.09154;0;1;0;0;0;
0.727256;0.0867274;0.602203;0.176781;0.0836999;0.132764;0;1;0;0;0;
0.695084;0.0801191;0.57287;0.181805;0.078454;0.152299;0;1;0;0;0;
0.672492;0.0782015;0.554311;0.182322;0.0820917;0.189813;0;1;0;0;0;
0.637839;0.0759068;0.51195;0.182389;0.0727676;0.20578;0;1;0;0;0;
0.602526;0.0749029;0.492401;0.186499;0.0799915;0.251653;0;1;0;0;0;
0.5689;0.0841741;0.450972;0.177694;0.0868751;0.277643;0;1;0;0;0;
0.533685;0.0856397;0.431698;0.177347;0.0780903;0.308432;0;0;0;1;0;
0.582174;0.0919543;0.43756;0.242253;0.0774143;0.3118;0;0;0;1;0;
0.573966;0.085801;0.443677;0.349101;0.0833739;0.315749;0;1;0;0;0;
0.567216;0.0745511;0.417299;0.378308;0.0967081;0.330765;0;1;0;0;0;
0.563424;0.0728128;0.386485;0.389664;0.105276;0.366057;0;1;0;0;0;
0.525033;0.0619095;0.359435;0.372604;0.113555;0.387542;0;1;0;0;0;
0.490829;1.26589;0.324238;0.351406;0.10509;0.419297;0;1;0;0;0;
0.443781;1.24579;0.304182;0.316709;0.123015;0.452086;0;1;0;0;0;
0.409362;0.377697;0.262866;0.272651;0.120241;0.48355;0;1;0;0;0;
0.366819;0.387085;0.246739;0.243579;0.12125;0.513992;0;1;0;0;0;
0.321316;0.382845;0.20013;0.214695;0.132351;0.543513;0;1;0;0;0;
0.278883;0.366674;0.188494;0.188208;0.140776;0.564116;0;0;0;1;0;
0.336922;0.388951;0.181198;0.179736;0.147633;0.549765;0;0;0;1;0;
0.404115;0.415397;0.199297;0.173678;0.15726;0.394815;0;0;0;1;0;
0.363034;1.28717;0.228405;0.176223;0.172616;0.301813;0;0;0;1;0;
0.350761;1.08382;0.238706;0.184141;0.178591;0.231105;0;1;0;0;0;
0.321764;1.1225;0.222469;0.152379;0.199916;0.269915;0;1;0;0;0;
0.30414;1.16482;0.190401;0.13617;0.221531;0.286067;0;1;0;0;0;
0.29293;1.21398;0.15037;0.114068;0.240282;0.321754;0;1;0;0;0;
0.279772;0.372902;0.131462;0.0790953;0.267044;0.352968;0;0;0;1;0;
0.261545;1.08029;0.157333;0.0913383;0.224525;0.287068;0;0;0;1;0;
0.237283;0.965494;0.190626;0.102323;0.195202;0.252884;0;0;0;1;0;
0.230549;0.882077;0.227999;0.108382;0.173869;0.225853;0;0;0;1;0;
0.229037;0.827893;0.285736;0.112652;0.165885;0.198469;0;0;0;1;0;
0.246873;0.786074;0.2808;0.124603;0.143569;0.179055;0;0;0;1;0;
0.250616;0.747803;0.248571;0.151209;0.150594;0.165842;0;0;0;1;0;
0.267832;0.723428;0.252166;0.179354;0.145673;0.157776;0;0;0;1;0;
0.280088;0.270838;0.246829;0.218245;0.139996;0.160659;0;1;0;0;0;
0.234412;0.716888;0.217551;0.211074;0.138267;0.187812;0;1;0;0;0;
0.207777;0.709432;0.182249;0.205196;0.11946;0.20498;0;1;0;0;0;
0.176457;0.713073;0.144951;0.203566;0.117206;0.232562;0;0;0;1;0;
0.193202;0.705329;0.158682;0.204558;0.12043;0.230384;0;0;0;1;0;
0.228927;0.274159;0.144795;0.181182;0.131011;0.237785;0;0;0;1;0;
0.246738;0.723696;0.163333;0.169069;0.12908;0.239051;0;0;0;1;0;
0.901122;0.759397;0.168499;0.163525;0.136899;0.259251;0;0;0;1;0;
0.830564;0.788929;0.167985;0.160237;0.144458;0.266441;0;0;0;1;0;
0.773751;0.666196;0.186232;0.15184;0.148542;0.265093;0;0;0;1;0;
0.714747;0.547929;0.223452;0.15864;0.160935;0.212893;0;0;0;1;0;
0.697073;0.479787;0.242684;0.15255;0.184478;0.160326;0;0;0;1;0;
0.668242;0.427194;0.93401;0.175429;0.225278;0.131881;0;0;0;1;0;
0.665951;0.379619;0.835408;0.177777;0.272526;0.119562;0;1;0;0;0;
0.648355;0.39818;0.818291;0.154995;0.256617;0.152725;0;1;0;0;0;
0.62066;0.419778;0.77577;0.140525;0.229089;0.179151;0;0;0;1;0;
0.621341;0.38012;0.732385;0.16451;0.209418;0.149096;0;0;0;1;0;
0.41639;0.36237;0.675419;0.173958;0.202134;0.146953;0;0;0;1;0;
0.199588;0.344031;0.651352;0.199361;0.181916;0.12021;0;1;0;0;0;
0.238233;0.355916;0.618916;0.19516;0.178224;0.16061;0;1;0;0;0;
0.260482;0.355019;0.598822;0.940949;0.157376;0.189257;0;1;0;0;0;
0.304759;0.379423;0.556196;0.90269;0.161845;0.215512;0;1;0;0;0;
0.330474;0.38843;0.52982;0.849454;0.151426;0.24797;0;1;0;0;0;
0.371328;0.385068;0.508694;0.808083;0.1369;0.267937;0;1;0;0;0;
0.410703;0.404507;0.472285;0.772091;0.129285;0.30316;0;1;0;0;0;
0.435334;0.419897;0.441489;0.720561;0.122512;0.341495;0;1;0;0;0;
0.398232;0.0823296;0.409813;0.676283;0.109381;0.354788;0;1;0;0;0;
0.379189;0.0737314;0.380659;0.634782;0.104373;0.385679;0;1;0;0;0;
0.352786;0.0842047;0.35562;0.581787;0.0914118;0.42007;0;1;0;0;0;
0.327409;0.104879;0.321225;0.55684;0.0867705;0.448149;0;1;0;0;0;
0.30061;0.106389;0.305235;0.512823;0.182425;0.47643;0;1;0;0;0;
0.25843;0.12054;0.279693;0.453993;0.259026;0.507536;0;1;0;0;0;
0.242626;0.139981;0.246668;0.420236;0.354166;0.533782;0;1;0;0;0;
0.21072;0.143014;0.212577;0.368304;0.448651;0.564028;0;0;0;0;1;
0.201535;0.152977;0.220759;0.448874;0.315541;0.602982;0;0;0;0;1;
0.194391;0.163759;0.246143;0.551804;0.240456;0.624614;0;0;0;0;1;
0.191714;0.180225;0.279345;0.733162;0.205506;0.691201;0;0;0;0;1;
0.203248;0.203355;0.312022;0.856274;0.161812;0.662795;0;1;0;0;0;
0.189631;0.227524;0.2893;0.850954;0.204243;0.706707;0;1;0;0;0;
0.170673;0.242248;0.254178;0.815476;0.22259;0.721193;0;1;0;0;0;
0.141688;0.287502;0.22761;0.805648;0.256773;0.762948;0;1;0;0;0;
0.120378;0.280271;0.199642;0.747193;0.300575;0.789637;0;1;0;0;0;
0.0900284;0.256933;0.157011;0.663228;0.323304;0.823005;0;1;0;0;0;
0.0752191;0.228338;0.126245;0.575202;0.366627;0.847135;0;1;0;0;0;
0.0478264;0.192603;0.109225;0.479239;0.391933;0.873513;0;0;0;0;1;
0.0525965;0.154619;0.138487;0.709105;0.34547;0.332989;0;0;0;0;1;
0.0627235;0.135277;0.166411;0.688007;0.300631;0.289913;0;0;0;0;1;
0.0793979;0.119705;0.221491;0.6983;0.286583;0.257496;0;0;0;0;1;
0.0880747;0.110296;0.304282;0.704152;0.259818;0.234641;0;0;0;0;1;
0.106664;0.113133;0.432176;0.720342;0.2452;0.224234;0;0;0;0;1;
0.126991;0.106459;0.707326;0.736179;0.251116;0.216528;0;0;0;0;1;
0.17855;0.0937664;0.68512;0.780053;0.233869;0.212447;0;0;0;0;1;
0.22385;0.0931999;0.692133;0.835599;0.237322;0.204435;0;0;0;0;1;
0.296636;0.100244;0.699035;0.380219;0.740797;0.209744;0;1;0;0;0;
0.298278;0.0954614;0.656252;0.374479;0.224829;0.234981;0;1;0;0;0;
0.309964;0.098692;0.635629;0.38131;0.23526;0.276776;0;1;0;0;0;
0.302978;0.100461;0.599379;0.800549;0.22488;0.297562;0;1;0;0;0;
0.318141;0.106959;0.580376;0.757853;0.222118;0.323381;0;1;0;0;0;
0.328079;0.12098;0.537931;0.733751;0.219873;0.350462;0;1;0;0;0;
0.320467;0.111905;0.508009;0.690315;0.215517;0.385774;0;1;0;0;0;
0.337895;0.124344;0.480028;0.64558;0.209634;0.413026;0;1;0;0;0;
0.338789;0.124646;0.458748;0.62179;0.221719;0.454298;0;1;0;0;0;
0.342908;0.122414;0.425237;0.58454;0.212638;0.466385;0;1;0;0;0;
0.354164;0.138022;0.392588;0.531306;0.214067;0.508018;0;1;0;0;0;
0.357106;0.140065;0.370548;0.509088;0.203316;0.541684;0;1;0;0;0;
0.360471;0.13913;0.336633;0.455149;0.206887;0.56153;0;1;0;0;0;
0.353868;0.132406;0.31559;0.424672;0.200727;0.590829;0;1;0;0;0;
0.327333;0.140122;0.276836;0.386754;0.186288;0.62098;0;1;0;0;0;
0.298239;0.15279;0.249926;0.353009;0.189786;0.655885;0;1;0;0;0;
0.260806;0.15421;0.231581;0.319266;0.18714;0.686914;0;1;0;0;0;
0.237705;0.14388;0.207511;0.284653;0.181382;0.708892;0;1;0;0;0;
0.19482;0.14726;0.167672;0.232806;0.678932;0.726947;0;1;0;0;0;
0.162824;0.163788;0.145856;0.20623;0.675519;0.767381;0;0;0;0;1;
0.148748;0.156443;0.153286;0.227017;0.688766;0.779373;0;0;0;0;1;
0.136724;0.16301;0.158857;0.277427;0.186958;0.617333;0;0;0;0;1;
0.13232;0.174269;0.166532;0.339574;0.196166;0.45079;0;0;0;0;1;
0.145277;0.182733;0.178677;0.425285;0.209809;0.345551;0;0;0;0;1;
0.132799;0.216415;0.195285;0.578626;0.237263;0.25849;0;0;0;0;1;
0.155285;0.231866;0.221532;0.658378;0.261059;0.225347;0;0;0;0;1;
0.161546;0.277288;0.273223;0.647046;0.294125;0.189636;0;1;0;0;0;
0.137814;0.249304;0.236254;0.620714;0.270101;0.220386;0;1;0;0;0;
0.117151;0.237;0.219658;0.599489;0.229644;0.243252;0;1;0;0;0;
0.096873;0.20691;0.174227;0.575567;0.21013;0.276351;0;1;0;0;0;
0.0715078;0.173902;0.15978;0.545457;0.183122;0.309843;0;1;0;0;0;
0.0486104;0.147165;0.121557;0.532634;0.141885;0.32505;0;0;0;0;1;
0.0699445;0.129349;0.158006;0.521217;0.181355;0.290436;0;0;0;0;1;
0.074893;0.125525;0.207382;0.52413;0.209718;0.269511;0;0;0;0;1;
0.0841588;0.114103;0.295117;0.517059;0.290791;0.253317;0;0;0;0;1;
0.112184;0.097624;0.429957;0.544693;0.390778;0.222395;0;0;0;0;1;
0.133861;0.094997;0.540383;0.553491;1.27506;0.224986;0;0;0;0;1;
0.162024;0.103552;0.522819;0.594729;0.917359;0.215436;0;1;0;0;0;
0.159186;0.0925944;0.49134;0.563435;0.911372;0.244761;0;1;0;0;0;
0.157522;0.0889112;0.461082;0.521992;1.25049;0.264732;0;1;0;0;0;
0.138631;0.09071;0.428359;0.489939;0.490554;0.2947;0;1;0;0;0;
0.150214;0.0929532;0.4029;0.454494;0.213892;0.336514;0;1;0;0;0;
0.143579;0.0740745;0.382474;0.427563;0.600049;0.360639;0;1;0;0;0;
0.137165;0.0721215;0.347631;0.395543;0.592967;0.394366;0;1;0;0;0;
0.126972;0.0737656;0.310273;0.357183;0.613311;0.425519;0;1;0;0;0;
0.11935;0.0796718;0.283626;0.331828;0.603936;0.443965;0;1;0;0;0;
0.127463;0.0610144;0.267464;0.290512;0.616983;0.475307;0;1;0;0;0;
0.106621;0.0611408;0.234275;0.26387;0.618351;0.510158;0;0;0;0;1;
0.145228;0.0735892;0.235203;0.297446;0.614742;0.506099;0;0;0;0;1;
0.20719;0.0565126;0.225474;0.314586;0.609341;0.499405;0;0;0;0;1;
0.24371;0.070985;0.234132;0.366856;0.5356;0.504688;0;0;0;0;1;
